Year,Month,Day,Hour,Temperature,Dew Point,Relative Humidity,Wind Speed,Toronto,Ottawa,Bruce,Difference,Holiday & Weekends
2018,5,14,9,19.4,11.9,62,10,5822,921,56,-39,0
2018,5,14,10,18.5,11.3,63,15,5918,935,44,-44,0
2018,5,14,11,19.9,12.5,62,16,6009,968,41,-10,0
2018,5,14,12,22.9,13.6,55,15,6049,963,49,-73,0
2018,5,14,13,24.1,12.6,48,13,6086,972,49,15,0
2018,5,14,14,22.3,13.8,58,18,6034,979,49,-80,0
2018,5,14,15,22.3,13.7,58,17,6069,1041,57,32,0
2018,5,14,16,22.4,13.5,56,21,6111,1080,52,59,0
2018,5,14,17,21.7,13.4,59,21,6035,1067,48,113,0
2018,5,14,18,21.2,13.4,61,19,5945,1049,56,92,0
2018,5,14,19,20.4,14,66,19,5975,1047,59,40,0
2018,5,14,20,20.6,14.4,67,21,5927,1036,53,106,0
2018,5,14,21,19.5,14.4,72,14,5495,942,51,172,0
2018,5,14,22,18.9,14.7,76,10,5012,845,42,146,0
2018,5,14,23,18.7,14.5,76,7,4635,786,44,134,0
2018,5,15,0,18.4,14.5,78,7,4368,728,44,-85,0
2018,5,15,1,18,14.4,79,9,4222,716,48,0,0
2018,5,15,2,17.5,14.2,80,7,4143,704,47,-56,0
2018,5,15,3,16.6,14.5,87,10,4084,711,47,-49,0
2018,5,15,4,16.4,15.1,92,6,4323,723,46,-90,0
2018,5,15,5,17,15.9,93,15,4821,834,53,-223,0
2018,5,15,6,16.9,15.9,94,4,5428,933,59,-276,0
2018,5,15,7,15.4,14.3,93,26,5669,970,60,-156,0
2018,5,15,8,15.1,13.7,91,19,5818,966,59,-113,0
2018,5,15,9,15.6,13.6,88,12,5954,982,59,-62,0
2018,5,15,10,16.6,12.9,79,6,6072,984,59,-157,0
2018,5,15,11,16.5,13.2,81,14,6086,970,60,-65,0
2018,5,15,12,17.6,14.3,81,14,6081,939,54,-144,0
2018,5,15,13,17.9,14.2,79,6,6033,956,53,30,0
2018,5,15,14,20,14.4,70,13,6037,923,51,19,0
2018,5,15,15,21,13,60,6,6097,976,54,107,0
2018,5,15,16,20.6,12.9,61,18,6098,1009,55,88,0
2018,5,15,17,19.6,13.7,69,26,6007,1008,58,-79,0
2018,5,15,18,18.7,11.7,63,27,5882,987,60,-27,0
2018,5,15,19,17.5,8.7,56,28,5831,978,62,-57,0
2018,5,15,20,16,7.9,58,21,5781,968,60,73,0
2018,5,15,21,14.3,5.8,56,19,5366,876,57,33,0
2018,5,15,22,13.1,4,54,19,4861,815,54,-47,0
2018,5,15,23,11.7,3.4,56,13,4478,745,49,-70,0
2018,5,16,0,11.6,4.1,60,12,4215,713,50,-34,0
2018,5,16,1,11.1,4,61,12,4092,696,53,35,0
2018,5,16,2,10.8,3.4,60,18,4047,693,51,18,0
2018,5,16,3,9.5,3,63,8,4068,704,51,-6,0
2018,5,16,4,9,3.2,67,9,4253,754,55,-117,0
2018,5,16,5,8.1,2.9,70,6,4648,844,59,-155,0
2018,5,16,6,10,4.3,68,13,5218,909,60,-276,0
2018,5,16,7,11.6,4.8,63,13,5453,907,61,-180,0
2018,5,16,8,12.9,6.3,64,13,5581,873,60,-116,0
2018,5,16,9,13.6,5,56,12,5675,874,57,62,0
2018,5,16,10,14.8,5.2,52,8,5743,901,46,61,0
2018,5,16,11,16,6.7,53,10,5760,917,44,18,0
2018,5,16,12,15.5,6.1,53,11,5809,944,45,-4,0
2018,5,16,13,16.4,7.6,56,14,5859,945,42,-49,0
2018,5,16,14,18,10.3,60,8,5882,967,43,-81,0
2018,5,16,15,19.5,11.1,58,11,5979,993,43,-31,0
2018,5,16,16,18.4,10.9,61,16,6021,1042,46,-81,0
2018,5,16,17,19.5,10.5,56,12,5952,1019,48,-211,0
2018,5,16,18,16.4,9.3,63,13,5893,1023,51,-130,0
2018,5,16,19,14.3,8.3,67,8,5823,1023,51,-275,0
2018,5,16,20,13.3,8,70,4,5760,1031,45,-171,0
2018,5,16,21,12.9,7.6,70,6,5364,940,40,-153,0
2018,5,16,22,13.3,8.1,70,1,4926,836,33,-70,0
2018,5,16,23,13.9,8.7,71,1,4560,765,25,-211,0
2018,5,17,0,14.2,9.1,71,3,4317,726,32,-107,0
2018,5,17,1,13.6,9.4,76,5,4153,712,33,-106,0
2018,5,17,2,13.3,9.7,79,1,4122,707,35,-93,0
2018,5,17,3,12.8,9.2,79,7,4128,716,36,-70,0
2018,5,17,4,12.8,9.7,81,3,4278,743,39,-118,0
2018,5,17,5,13,9.8,81,5,4692,838,42,-128,0
2018,5,17,6,14.5,10.4,76,3,5267,906,46,-190,0
2018,5,17,7,16.9,11.3,69,10,5543,933,43,-76,0
2018,5,17,8,18.5,11.6,64,13,5737,936,39,-39,0
2018,5,17,9,19.2,11.2,59,14,5871,923,40,-142,0
2018,5,17,10,19.6,11.4,58,23,6051,899,51,8,0
2018,5,17,11,21,11.3,53,23,6094,910,53,-25,0
2018,5,17,12,22.1,11.3,50,16,6211,919,49,-56,0
2018,5,17,13,23.1,11.9,49,20,6219,919,54,40,0
2018,5,17,14,23.4,11.1,45,6,6234,917,51,102,0
2018,5,17,15,23.8,12.8,49,17,6281,954,57,147,0
2018,5,17,16,23.3,12,49,20,6286,995,56,152,0
2018,5,17,17,22,10.4,47,22,6174,985,57,35,0
2018,5,17,18,20.3,8.5,46,28,6007,991,57,-17,0
2018,5,17,19,18.1,6.7,47,28,5928,971,61,-105,0
2018,5,17,20,15.8,4,45,28,5823,954,56,32,0
2018,5,17,21,14.5,1.8,42,24,5387,864,55,40,0
2018,5,17,22,13.3,0.2,40,27,4897,785,50,55,0
2018,5,17,23,12.5,0.2,43,18,4514,744,42,47,0
2018,5,18,0,12.2,1.2,47,14,4249,719,37,40,0
2018,5,18,1,13.8,0.8,41,13,4089,689,39,-72,0
2018,5,18,2,13.2,-2.4,34,19,4012,700,44,-50,0
2018,5,18,3,12.2,-4.2,32,17,4016,711,43,44,0
2018,5,18,4,10.8,-4.5,34,14,4120,738,44,8,0
2018,5,18,5,10.1,-4.8,34,17,4489,823,46,17,0
2018,5,18,6,10.2,-4.7,35,19,5090,901,57,-58,0
2018,5,18,7,11.5,-4.6,32,18,5361,909,56,8,0
2018,5,18,8,12.7,-3,33,23,5502,857,55,-5,0
2018,5,18,9,13.5,-2.6,33,22,5602,842,52,133,0
2018,5,18,10,14.3,-2.9,30,26,5645,864,49,179,0
2018,5,18,11,15.2,-2.8,29,24,5638,879,49,68,0
2018,5,18,12,15,-4.3,26,28,5636,868,45,74,0
2018,5,18,13,15.4,-4.7,25,32,5589,882,46,20,0
2018,5,18,14,15.8,-4.1,25,26,5553,896,48,61,0
2018,5,18,15,16.1,-4,25,28,5539,921,53,97,0
2018,5,18,16,16.4,-4,24,28,5547,960,53,-101,0
2018,5,18,17,16.4,-4.4,24,19,5485,949,54,-25,0
2018,5,18,18,15.8,-4.5,24,19,5413,960,54,-136,0
2018,5,18,19,15.1,-4.4,26,13,5386,965,48,-226,0
2018,5,18,20,14.3,-3.8,28,11,5408,950,42,-93,0
2018,5,18,21,14.1,-3.6,29,10,5078,873,46,-148,0
2018,5,18,22,14.1,-1.9,33,7,4654,813,49,-37,0
2018,5,18,23,13.7,-1,36,13,4293,751,41,-12,0
2018,5,19,0,13.4,-1,37,15,4066,720,36,29,0
2018,5,19,1,14.1,-1.3,34,18,3940,695,35,19,0
2018,5,19,2,13.7,-0.3,38,19,3896,693,35,98,0
2018,5,19,3,13.1,1.6,46,16,3876,698,46,15,0
2018,5,19,4,12.6,3.1,52,14,3934,701,41,74,0
2018,5,19,5,10.5,5.2,70,9,4040,727,46,-16,0
2018,5,19,6,10,7.8,86,11,4202,730,46,-75,0
2018,5,19,7,11.6,10.2,91,9,4510,747,47,153,0
2018,5,19,8,12.2,11.2,93,10,4857,774,48,-170,0
2018,5,19,9,12.8,11.9,94,10,5040,816,52,33,0
2018,5,19,10,12,11.2,95,17,5118,863,53,-52,0
2018,5,19,11,12.2,11.4,95,10,5160,861,53,-31,0
2018,5,19,12,11.5,10.7,95,12,5144,902,52,-125,0
2018,5,19,13,11.6,10.8,95,12,5062,911,51,-108,0
2018,5,19,14,12.7,11.9,95,8,4949,921,54,-11,0
2018,5,19,15,14.8,13.9,95,7,4926,927,54,-35,0
2018,5,19,16,16.4,15,91,11,4956,951,53,-198,0
2018,5,19,17,15.9,13.9,88,11,4973,957,47,-126,0
2018,5,19,18,14.4,12.2,87,13,4936,954,62,-17,0
2018,5,19,19,13.5,11.6,88,8,4998,942,59,-89,0
2018,5,19,20,13.1,11.4,89,4,4974,914,56,-81,0
2018,5,19,21,12.5,10.9,90,10,4733,864,60,-55,0
2018,5,19,22,11.8,10.6,92,5,4420,792,55,-66,0
2018,5,19,23,12.6,11.5,93,5,4171,753,53,17,0
2018,5,20,0,13.5,12.6,94,7,3992,728,47,-86,0
2018,5,20,1,15.1,14.2,94,15,3859,719,44,-159,0
2018,5,20,2,16.1,15,94,19,3800,713,49,-36,0
2018,5,20,3,14.7,13.2,91,22,3756,693,51,-67,0
2018,5,20,4,14.2,12.3,89,24,3765,706,54,-52,0
2018,5,20,5,13.6,11.7,88,26,3767,723,57,-86,0
2018,5,20,6,13.5,11.7,89,23,3912,753,62,14,0
2018,5,20,7,13.9,12,88,23,4134,794,65,-89,0
2018,5,20,8,14.4,12.2,87,14,4397,818,61,-14,0
2018,5,20,9,15.2,12.2,82,18,4587,838,63,-46,0
2018,5,20,10,16.5,11.9,74,19,4675,834,60,-110,0
2018,5,20,11,17.5,11.8,69,16,4734,808,57,-20,0
2018,5,20,12,18.1,11.6,65,15,4718,775,56,16,0
2018,5,20,13,18.5,10.4,59,21,4675,764,55,35,0
2018,5,20,14,19.2,9.5,53,18,4658,791,55,67,0
2018,5,20,15,19.2,8.9,51,8,4756,839,60,73,0
2018,5,20,16,19.4,8.4,48,16,4795,888,62,28,0
2018,5,20,17,18.6,9.4,55,22,4827,907,63,1,0
2018,5,20,18,18,8.7,54,26,4822,907,64,-99,0
2018,5,20,19,15.9,7.2,56,21,4787,908,64,-154,0
2018,5,20,20,13.9,5.7,58,24,4827,877,65,-8,0
2018,5,20,21,12.4,4.7,59,18,4658,817,64,35,0
2018,5,20,22,11,2.4,55,13,4365,778,60,-98,0
2018,5,20,23,9.7,1.4,56,13,4087,734,58,-127,0
2018,5,21,0,9.2,1.4,58,15,3900,711,58,-175,1
2018,5,21,1,9.2,0,53,14,3755,699,55,-29,1
2018,5,21,2,8.7,-0.9,51,13,3673,699,57,-115,1
2018,5,21,3,7.5,1.2,64,12,3625,686,58,-136,1
2018,5,21,4,7.4,3.3,75,12,3627,701,62,-45,1
2018,5,21,5,8.2,4.1,76,18,3672,722,65,-29,1
2018,5,21,6,9.5,3.4,65,10,3836,733,62,-123,1
2018,5,21,7,11.5,2.6,54,8,4039,755,65,-171,1
2018,5,21,8,13.3,1.9,46,9,4281,786,62,-16,1
2018,5,21,9,15.6,4.5,47,1,4481,816,63,-7,1
2018,5,21,10,17.4,4.1,41,6,4634,839,63,128,1
2018,5,21,11,18.4,5.5,42,12,4698,852,63,140,1
2018,5,21,12,18.9,2.7,34,12,4694,844,62,145,1
2018,5,21,13,19.4,1.9,31,6,4704,845,58,131,1
2018,5,21,14,20.7,1.4,27,17,4766,893,64,171,1
2018,5,21,15,20.1,-0.5,25,11,4867,938,64,-82,1
2018,5,21,16,20.3,-0.1,25,9,4954,1019,63,-101,1
2018,5,21,17,20.3,1.7,29,7,4989,1027,63,-38,1
2018,5,21,18,20.1,1.9,29,3,5011,1005,65,-3,1
2018,5,21,19,20.1,2.1,30,7,5135,1029,67,49,1
2018,5,21,20,19.1,3.2,34,10,5115,1021,64,88,1
2018,5,21,21,19.1,2.5,33,8,4830,918,54,157,1
2018,5,21,22,18.2,3.9,38,3,4470,828,48,190,1
2018,5,21,23,15.9,4.3,46,11,4172,779,44,111,1
2018,5,22,0,14.1,2.4,45,8,3979,729,45,175,0
2018,5,22,1,13.8,3.2,49,7,3848,699,47,-78,0
2018,5,22,2,13.7,5.2,56,4,3819,715,49,-158,0
2018,5,22,3,12.9,6.6,65,6,3886,710,51,3,0
2018,5,22,4,11.5,7.7,78,4,4101,737,53,9,0
2018,5,22,5,11.5,9.5,87,8,4601,808,54,-87,0
2018,5,22,6,11.8,10.4,91,10,5204,890,56,-46,0
2018,5,22,7,11.4,10.2,92,13,5526,930,58,40,0
2018,5,22,8,12.3,11.3,94,8,5691,942,57,-17,0
2018,5,22,9,12.9,11.9,94,11,5871,977,57,14,0
2018,5,22,10,13.2,12.3,94,5,5936,993,59,52,0
2018,5,22,11,13.8,12.9,94,2,5944,989,52,67,0
2018,5,22,12,13.7,12.8,94,6,5977,980,41,22,0
2018,5,22,13,14.6,13.6,93,3,5918,972,40,-37,0
2018,5,22,14,15.7,14.1,90,10,5921,985,52,54,0
2018,5,22,15,16.5,14.1,86,3,5975,1009,54,67,0
2018,5,22,16,17.4,14.6,83,1,5999,1050,59,76,0
2018,5,22,17,16.6,13.9,84,9,5933,1014,58,32,0
2018,5,22,18,16.2,14.4,89,4,5885,986,61,130,0
2018,5,22,19,14.7,12.7,88,6,5893,983,56,66,0
2018,5,22,20,14.5,12.4,87,3,5751,966,56,150,0
2018,5,22,21,14.9,13.2,89,3,5307,900,51,193,0
2018,5,22,22,15.3,13.7,90,14,4855,815,51,167,0
2018,5,22,23,15.1,13.3,89,17,4482,759,49,34,0
2018,5,23,0,14.8,13,89,16,4267,735,51,39,0
2018,5,23,1,14,12.3,90,21,4124,715,50,93,0
2018,5,23,2,13.6,11.9,89,16,4071,715,51,26,0
2018,5,23,3,12.8,11.2,90,16,4056,707,51,42,0
2018,5,23,4,11.6,10.2,91,10,4245,760,53,76,0
2018,5,23,5,10.3,9.1,92,9,4581,848,59,-54,0
2018,5,23,6,11.9,10.6,91,7,5184,925,62,-151,0
2018,5,23,7,14.8,11.3,80,9,5504,932,60,-55,0
2018,5,23,8,17.9,9.7,58,19,5670,929,57,-41,0
2018,5,23,9,19.7,9.6,51,17,5883,916,56,3,0
2018,5,23,10,21.6,10,47,12,6048,959,53,39,0
2018,5,23,11,23.4,11.2,46,11,6121,952,55,25,0
2018,5,23,12,25.1,11,41,20,6202,979,55,59,0
2018,5,23,13,25.2,13.7,48,19,6217,989,54,58,0
2018,5,23,14,24.8,12.2,45,24,6257,998,50,66,0
2018,5,23,15,25.2,9.9,37,25,6319,1034,55,163,0
2018,5,23,16,25,7.5,32,30,6320,1072,58,186,0
2018,5,23,17,24.6,8.3,35,23,6216,1051,57,41,0
2018,5,23,18,24,6.7,32,18,6109,1035,55,-28,0
2018,5,23,19,22.3,5.6,33,20,6047,1045,55,-143,0
2018,5,23,20,21.2,5.8,36,18,6020,1019,54,85,0
2018,5,23,21,19.7,5.9,40,14,5548,935,50,112,0
2018,5,23,22,18.7,6.3,44,12,5030,842,44,59,0
2018,5,23,23,17.2,7,51,9,4609,773,46,-70,0
2018,5,24,0,16.5,8.9,61,14,4344,743,38,-56,0
2018,5,24,1,13.7,8.2,70,9,4178,712,37,-87,0
2018,5,24,2,14.3,8.7,69,4,4166,696,34,-44,0
2018,5,24,3,12.9,7.8,71,7,4156,717,36,-81,0
2018,5,24,4,14.4,8.3,66,5,4326,748,44,-77,0
2018,5,24,5,13,7.1,67,3,4727,830,54,-108,0
2018,5,24,6,15.3,8.1,62,8,5357,897,51,-66,0
2018,5,24,7,17.6,8.8,56,7,5657,931,53,-18,0
2018,5,24,8,18.9,9.7,55,11,5922,915,49,-70,0
2018,5,24,9,20.4,9.6,49,11,6137,929,46,-10,0
2018,5,24,10,21.7,9.9,46,10,6295,943,46,-9,0
2018,5,24,11,23.1,10.4,44,12,6382,953,48,-43,0
2018,5,24,12,24.1,11.6,45,14,6518,951,52,-89,0
2018,5,24,13,25.2,12.4,45,16,6606,961,52,7,0
2018,5,24,14,25.9,12.7,43,16,6656,999,48,-64,0
2018,5,24,15,27.7,11.2,35,19,6733,1041,46,66,0
2018,5,24,16,28.4,10.4,32,21,6760,1091,48,39,0
2018,5,24,17,26.6,10,35,25,6668,1087,46,-8,0
2018,5,24,18,26.6,7.9,30,26,6570,1075,45,-45,0
2018,5,24,19,25.3,6.2,29,23,6508,1071,40,-128,0
2018,5,24,20,22.2,7.2,37,14,6343,1066,36,20,0
2018,5,24,21,22.2,7.2,38,14,5933,979,29,-9,0
2018,5,24,22,20.3,10.1,51,16,5390,886,36,-44,0
2018,5,24,23,18.7,9.5,55,15,4952,819,27,29,0
2018,5,25,0,17.3,9.4,60,14,4630,783,25,-105,0
2018,5,25,1,17,9.3,60,14,4425,753,32,-100,0
2018,5,25,2,16.7,8.7,59,17,4324,753,31,-2,0
2018,5,25,3,17.8,7.8,52,16,4314,757,33,-78,0
2018,5,25,4,16.2,7.6,56,12,4448,779,31,-61,0
2018,5,25,5,17.2,8.2,55,15,4843,865,34,-279,0
2018,5,25,6,18.1,8.6,54,14,5516,961,36,-322,0
2018,5,25,7,20.8,10.2,50,17,5954,984,38,-236,0
2018,5,25,8,22.9,11,46,17,6226,1033,36,-246,0
2018,5,25,9,25.1,12.4,45,17,6470,1058,38,10,0
2018,5,25,10,25.9,11.5,40,28,6662,1048,44,-59,0
2018,5,25,11,27.5,12.4,39,22,6778,1051,49,25,0
2018,5,25,12,28,13,39,25,6921,1072,45,-137,0
2018,5,25,13,28.7,13.4,38,17,6990,1114,45,51,0
2018,5,25,14,29.2,13,36,23,7073,1155,45,63,0
2018,5,25,15,30.1,13.1,35,25,7158,1167,40,94,0
2018,5,25,16,30.2,12.8,34,24,7189,1165,47,-137,0
2018,5,25,17,30,12.1,33,26,7088,1117,44,-91,0
2018,5,25,18,28.4,12.2,36,27,6961,1096,43,-109,0
2018,5,25,19,27,11.6,38,24,6813,1102,47,-368,0
2018,5,25,20,25.5,10.4,38,23,6707,1060,38,-307,0
2018,5,25,21,24.5,7.9,34,22,6252,993,31,-159,0
2018,5,25,22,23.6,6,32,17,5691,894,39,-22,0
2018,5,25,23,22.6,7.7,38,21,5205,849,41,68,0
2018,5,26,0,20.7,8.9,46,6,4854,809,33,-170,0
2018,5,26,1,21.4,10.1,48,9,4606,786,40,-58,0
2018,5,26,2,21.6,9.9,47,2,4463,764,39,-68,0
2018,5,26,3,20.7,9.9,50,10,4358,754,43,-90,0
2018,5,26,4,18.5,10.2,58,13,4362,751,45,-45,0
2018,5,26,5,17.9,10.9,63,13,4430,774,50,-44,0
2018,5,26,6,20.8,11.5,55,13,4725,829,53,-189,0
2018,5,26,7,22,12.7,55,16,5169,921,54,-290,0
2018,5,26,8,22.2,13.8,58,7,5593,972,57,-355,0
2018,5,26,9,23.8,14.8,57,1,5901,989,61,-149,0
2018,5,26,10,24.8,14.5,52,8,6244,1029,60,-31,0
2018,5,26,11,25.3,15.1,53,12,6425,1051,55,-170,0
2018,5,26,12,25.8,15,51,13,6416,1033,55,-177,0
2018,5,26,13,25.5,15,52,13,6447,1019,53,9,0
2018,5,26,14,26.5,15,49,16,6503,1030,55,40,0
2018,5,26,15,26.9,15.1,48,19,6579,1053,56,-10,0
2018,5,26,16,26.9,15.8,50,18,6601,1080,57,11,0
2018,5,26,17,23.7,15.7,60,38,6353,1076,59,14,0
2018,5,26,18,22.9,16.5,67,14,6188,1063,60,66,0
2018,5,26,19,23.2,16.4,65,8,6103,1024,57,-88,0
2018,5,26,20,22.2,15.2,64,14,5992,1014,59,-49,0
2018,5,26,21,20.4,14.6,69,6,5665,949,49,8,0
2018,5,26,22,18.6,14.9,79,14,5193,900,49,54,0
2018,5,26,23,17.2,14.1,82,6,4766,841,46,71,0
2018,5,27,0,17.4,13.7,79,8,4473,793,42,14,0
2018,5,27,1,18,14.1,78,7,4270,756,42,4,0
2018,5,27,2,17.6,13.8,78,8,4165,738,37,0,0
2018,5,27,3,17.2,13.6,79,8,4116,709,38,2,0
2018,5,27,4,16.7,13.6,81,5,4080,714,36,-27,0
2018,5,27,5,16.9,13.8,82,7,4079,695,42,54,0
2018,5,27,6,17.5,14.7,83,5,4359,729,46,76,0
2018,5,27,7,18.5,15.2,81,5,4741,769,51,-49,0
2018,5,27,8,19.7,16,79,2,5216,810,54,-17,0
2018,5,27,9,21.9,16.7,72,5,5609,857,56,-40,0
2018,5,27,10,23.5,17.9,70,8,5942,882,55,-32,0
2018,5,27,11,23.2,16.4,65,11,6138,909,58,157,0
2018,5,27,12,24.8,18,65,10,6275,921,54,63,0
2018,5,27,13,25.1,18.6,67,17,6366,962,50,142,0
2018,5,27,14,25.6,19,66,13,6553,982,52,70,0
2018,5,27,15,26.3,19.2,64,14,6693,1030,57,149,0
2018,5,27,16,24.1,17.5,66,14,6721,1075,62,173,0
2018,5,27,17,21.4,16.8,75,15,6682,1088,62,-24,0
2018,5,27,18,22.2,17.2,73,18,6511,1083,61,-43,0
2018,5,27,19,21.9,16.2,70,15,6375,1081,58,-166,0
2018,5,27,20,20.9,16.6,76,15,6293,1092,57,55,0
2018,5,27,21,20.1,16.2,78,9,5924,988,53,16,0
2018,5,27,22,18.8,15.7,82,7,5442,877,53,-14,0
2018,5,27,23,19,16,82,7,4988,806,47,118,0
2018,5,28,0,17.9,15.2,84,8,4650,785,44,-160,0
2018,5,28,1,16.5,14.5,88,7,4440,755,45,-121,0
2018,5,28,2,15.8,14.1,90,7,4403,750,46,-187,0
2018,5,28,3,15.3,13.8,91,5,4392,744,45,-84,0
2018,5,28,4,15.3,13.7,90,4,4532,802,50,-43,0
2018,5,28,5,15.7,14,89,3,4970,922,53,141,0
2018,5,28,6,17.7,15.5,87,6,5786,994,56,37,0
2018,5,28,7,20.2,16.8,80,5,6347,1047,56,88,0
2018,5,28,8,24.6,16.3,59,16,6737,1059,62,35,0
2018,5,28,9,26.7,15.4,49,17,7066,1082,63,96,0
2018,5,28,10,28.2,16.5,48,13,7331,1090,63,133,0
2018,5,28,11,29.7,15.7,42,25,7533,1077,57,163,0
2018,5,28,12,30,15.7,41,16,7684,1107,62,214,0
2018,5,28,13,30.7,16.3,41,14,7802,1120,60,57,0
2018,5,28,14,29.4,16.2,44,17,7948,1165,62,70,0
2018,5,28,15,30.4,16.8,43,12,8076,1210,63,46,0
2018,5,28,16,30.5,16.9,43,14,8139,1288,66,21,0
2018,5,28,17,30.5,16.3,42,2,8053,1257,64,-79,0
2018,5,28,18,29,16.6,47,21,7857,1241,65,-31,0
2018,5,28,19,28.3,16.1,47,23,7679,1211,66,-153,0
2018,5,28,20,26.1,15.4,51,17,7548,1209,64,214,0
2018,5,28,21,25,15.2,54,12,7088,1111,59,165,0
2018,5,28,22,24.4,15.5,57,8,6439,987,47,48,0
2018,5,28,23,23.6,15.8,61,17,5858,895,39,-98,0
2018,5,29,0,22.8,15.6,64,12,5414,833,35,-109,0
2018,5,29,1,21.4,15.9,71,4,5174,812,37,231,0
2018,5,29,2,20.3,15.7,74,13,4993,793,40,125,0
2018,5,29,3,20,15.3,74,8,4920,787,35,-11,0
2018,5,29,4,19.4,15.5,78,11,5023,828,41,-11,0
2018,5,29,5,18.9,15.3,79,10,5476,945,41,131,0
2018,5,29,6,19.8,15.7,77,14,6273,1039,50,92,0
2018,5,29,7,21.9,16.5,71,12,6768,1090,51,76,0
2018,5,29,8,23.6,15.9,62,13,7137,1088,55,-186,0
2018,5,29,9,24.9,15.1,54,12,7415,1089,54,-133,0
2018,5,29,10,25.3,15.7,55,16,7563,1086,53,79,0
2018,5,29,11,25.3,15.6,55,16,7612,1095,57,45,0
2018,5,29,12,25.5,15.9,55,15,7699,1106,57,112,0
2018,5,29,13,25.2,15.7,55,13,7770,1145,57,148,0
2018,5,29,14,26.3,15.3,50,16,7832,1161,59,110,0
2018,5,29,15,26.6,15.2,49,14,7933,1224,62,-43,0
2018,5,29,16,26.2,13.2,44,14,7952,1280,64,-17,0
2018,5,29,17,26.4,14.3,47,10,7829,1271,66,-56,0
2018,5,29,18,25.4,14,49,12,7593,1258,64,-178,0
2018,5,29,19,23.4,13.3,53,10,7303,1231,61,-35,0
2018,5,29,20,21.9,12.7,56,13,7058,1194,53,274,0
2018,5,29,21,20.6,11.2,54,8,6506,1060,49,100,0
2018,5,29,22,20.1,8.7,47,9,5851,937,40,246,0
2018,5,29,23,19.9,8.7,48,8,5259,853,33,235,0
2018,5,30,0,20,8.9,48,8,4944,788,29,53,0
2018,5,30,1,19.5,9.2,51,8,4704,750,29,44,0
2018,5,30,2,19.1,8.6,50,10,4595,757,30,15,0
2018,5,30,3,18.4,9,54,7,4558,750,29,-25,0
2018,5,30,4,18.8,9.6,55,8,4713,786,33,-10,0
2018,5,30,5,19.3,8.9,51,8,5154,879,39,-5,0
2018,5,30,6,19.3,9.4,52,8,5829,970,45,-72,0
2018,5,30,7,20.2,10.4,53,13,6270,967,51,3,0
2018,5,30,8,21.6,11.6,52,11,6642,995,56,56,0
2018,5,30,9,23.1,12.6,51,8,6957,1052,56,99,0
2018,5,30,10,25,14.7,52,11,7167,1089,44,87,0
2018,5,30,11,25.8,16.2,55,12,7335,1118,46,79,0
2018,5,30,12,27,18.1,58,14,7545,1170,40,185,0
2018,5,30,13,27.9,18.3,55,14,7695,1213,43,428,0
2018,5,30,14,27.8,17.5,53,13,7823,1263,66,-163,0
2018,5,30,15,28.9,17.9,51,18,7992,1332,71,135,0
2018,5,30,16,28.8,17.6,50,17,8102,1382,64,143,0
2018,5,30,17,28.4,17.4,51,17,7944,1391,63,158,0
2018,5,30,18,27.1,17.7,56,14,7676,1368,65,162,0
2018,5,30,19,26.4,17.3,57,10,7462,1343,65,89,0
2018,5,30,20,22.1,15,63,9,7329,1294,57,248,0
2018,5,30,21,20.9,14.5,67,10,6899,1168,50,125,0
2018,5,30,22,21,14.5,66,10,6257,1057,41,142,0
2018,5,30,23,20.9,14.8,67,10,5740,969,33,118,0
2018,5,31,0,21.1,15.4,69,10,5369,916,26,247,0
2018,5,31,1,21.6,16.4,72,15,5144,875,25,196,0
2018,5,31,2,21.6,17.2,76,12,5037,861,27,92,0
2018,5,31,3,21.7,17.6,77,13,5000,861,23,31,0
2018,5,31,4,21.9,17.8,77,12,5155,890,31,-58,0
2018,5,31,5,20.7,17.2,80,16,5609,1014,37,7,0
2018,5,31,6,21,18.4,85,13,6307,1095,36,-22,0
2018,5,31,7,21.8,18.7,82,13,6687,1147,38,-25,0
2018,5,31,8,22.7,19.7,83,20,6898,1152,42,82,0
2018,5,31,9,24.2,20.7,81,22,7151,1201,48,285,0
2018,5,31,10,25,20.7,77,19,7415,1260,48,321,0
2018,5,31,11,26.5,20.7,70,23,7719,1257,49,129,0
2018,5,31,12,28.3,21.1,64,25,7971,1257,51,20,0
2018,5,31,13,29.2,20.8,60,26,8113,1261,52,-56,0
2018,5,31,14,30.1,20.3,55,28,8175,1278,65,-41,0
2018,5,31,15,28.7,21.2,63,24,8264,1303,63,-38,0
2018,5,31,16,29.1,21,61,12,8250,1341,66,16,0
2018,5,31,17,30.7,18,46,23,8096,1313,71,-36,0
2018,5,31,18,29.5,17.9,49,17,7833,1311,69,-45,0
2018,5,31,19,23.6,19.8,79,10,7623,1311,69,-20,0
2018,5,31,20,22.9,19.6,82,19,7380,1276,66,114,0
2018,5,31,21,22.1,20.4,90,9,6953,1192,62,141,0
2018,5,31,22,22.2,20.4,89,8,6301,1053,78,87,0
2018,5,31,23,22.4,19.6,84,8,5727,984,101,70,0
2018,6,1,0,21.7,18.9,84,5,5331,927,103,96,0
2018,6,1,1,20.5,18.4,88,7,5074,902,100,-19,0
2018,6,1,2,20.2,18.2,88,7,4914,873,98,-82,0
2018,6,1,3,19.1,17.3,89,9,4866,843,100,-165,0
2018,6,1,4,19,17.4,91,5,4997,872,50,9,0
