Year,Month,Day,Hour,Toronto,Ottawa,Bruce,Difference,Holiday & Weekends,Price_Tor,Price_Ott,Price_Bruce,"
",
2016,7,20,16,7714,949,120,182,0,12.61,12.61,12.24,,
2016,7,20,17,7827,996,125,143,0,28.2,28.2,27.38,,
2016,7,20,18,7760,1001,118,145,0,25.78,25.78,25.03,,
2016,7,20,19,7626,992,124,96,0,27.84,27.84,27.03,,
2016,7,20,20,7354,957,124,-97,0,25.36,25.36,24.62,,
2016,7,20,21,7221,928,116,-81,0,40.34,40.34,39.16,,
2016,7,20,22,6837,815,111,-64,0,29.13,29.13,28.28,,
2016,7,20,23,6150,772,105,-82,0,13.16,13.16,12.77,,
2016,7,20,24,5638,681,94,-85,0,-0.75,-0.75,-0.73,,
2016,7,21,1,5263,675,89,5,0,0,0,0,,
2016,7,21,2,4994,648,91,-19,0,-0.5,-0.5,-0.49,,
2016,7,21,3,4840,625,92,-40,0,-0.02,-0.02,-0.02,,
2016,7,21,4,4817,628,92,30,0,-2,-2,-1.94,,
2016,7,21,5,4961,665,94,125,0,-1.83,-1.83,-1.78,,
2016,7,21,6,5323,750,102,41,0,0,0,0,,
2016,7,21,7,6033,740,110,-30,0,13.97,13.97,13.56,,
2016,7,21,8,6661,793,116,-55,0,18.65,18.65,18.1,,
2016,7,21,9,7147,847,114,-25,0,21.75,21.75,21.12,,
2016,7,21,10,7626,902,118,-174,0,31.54,31.54,30.63,,
2016,7,21,11,8002,946,121,-56,0,18.29,18.29,17.76,,
2016,7,21,12,8253,1041,118,91,0,38.69,53.51,-5.9,,
2016,7,21,13,8533,1076,108,65,0,18.18,18.18,17.65,,
2016,7,21,14,8677,1132,113,9,0,29.44,29.44,28.59,,
2016,7,21,15,8691,1202,116,10,0,37.15,37.15,36.07,,
2016,7,21,16,8705,1224,116,-64,0,160.07,205.34,-129.12,,
2016,7,21,17,8683,1258,114,-59,0,20.18,20.18,19.59,,
2016,7,21,18,8494,1196,118,-45,0,8.38,8.38,8.14,,
2016,7,21,19,8345,1146,121,81,0,13.13,13.13,12.74,,
2016,7,21,20,8275,1118,120,78,0,27.85,27.85,27.04,,
2016,7,21,21,8325,1086,118,151,0,36.8,36.8,35.73,,
2016,7,21,22,7942,997,117,136,0,35.59,35.59,34.56,,
2016,7,21,23,7317,909,106,102,0,30.84,30.84,29.94,,
2016,7,21,24,6719,783,100,-73,0,45.13,45.13,43.82,,
2016,7,22,1,6261,676,105,-35,0,26.36,26.36,25.59,,
2016,7,22,2,5906,762,103,-33,0,24.31,24.31,23.6,,
2016,7,22,3,5682,741,103,50,0,14.51,14.51,14.09,,
2016,7,22,4,5607,669,104,40,0,18.04,18.04,17.51,,
2016,7,22,5,5704,785,107,46,0,20.65,20.65,20.04,,
2016,7,22,6,6070,801,114,81,0,8.22,8.22,7.98,,
2016,7,22,7,6828,862,118,-35,0,15.65,15.65,15.19,,
2016,7,22,8,7571,941,122,-64,0,29.91,29.91,29.04,,
2016,7,22,9,8177,1026,126,-88,0,36.88,36.88,35.81,,
2016,7,22,10,8667,1082,126,-143,0,50.95,50.95,49.47,,
2016,7,22,11,8996,1096,126,-170,0,58.59,58.59,56.88,,
2016,7,22,12,9112,1151,127,-137,0,44.89,44.89,43.58,,
2016,7,22,13,9156,1187,117,-39,0,27.52,27.52,26.72,,
2016,7,22,14,9173,1226,124,-52,0,36.7,36.7,35.63,,
2016,7,22,15,9196,1253,122,-7,0,26.78,26.78,26,,
2016,7,22,16,9217,1290,125,36,0,32.87,32.87,31.91,,
2016,7,22,17,9189,1308,126,43,0,93.1,93.1,90.39,,
2016,7,22,18,9032,1238,131,8,0,29.67,29.67,28.8,,
2016,7,22,19,8795,1195,130,-17,0,63.71,63.71,61.86,,
2016,7,22,20,8465,1168,128,-57,0,397.21,397.21,385.64,,
2016,7,22,21,8310,1094,125,-49,0,43.58,43.58,42.31,,
2016,7,22,22,7838,1066,123,-31,0,42.45,42.45,41.22,,
2016,7,22,23,7174,908,113,-65,0,25.88,25.88,25.13,,
2016,7,22,24,6556,866,104,12,0,19.2,19.2,18.64,,
2016,7,23,1,6126,757,94,-321,0,69.9,69.9,67.86,,
2016,7,23,2,5802,713,94,-176,0,79.04,79.04,76.73,,
2016,7,23,3,5482,673,94,-141,0,25.52,25.52,24.77,,
2016,7,23,4,5336,665,93,-110,0,18.82,18.82,18.27,,
2016,7,23,5,5285,616,91,-157,0,80.61,80.61,78.26,,
2016,7,23,6,5304,647,94,-41,0,36.91,36.91,35.84,,
2016,7,23,7,5754,766,103,-124,0,74.46,74.46,72.29,,
2016,7,23,8,6389,854,109,-63,0,63.4,63.4,61.55,,
2016,7,23,9,7027,926,111,-85,0,84.94,84.94,82.47,,
2016,7,23,10,7526,994,112,-228,0,78.19,78.19,75.92,,
2016,7,23,11,7857,1022,114,-79,0,38.4,38.4,37.28,,
2016,7,23,12,8037,1042,116,-12,0,49.16,49.16,47.73,,
2016,7,23,13,8129,1054,116,-30,0,47.69,47.69,46.3,,
2016,7,23,14,8169,1032,115,-20,0,57.81,57.81,56.12,,
2016,7,23,15,8219,1022,116,11,0,78.12,78.12,75.85,,
2016,7,23,16,8272,1013,118,70,0,89.67,89.67,87.06,,
2016,7,23,17,8313,1043,119,4,0,413.05,413.05,401.02,,
2016,7,23,18,8226,1056,121,115,0,1708.17,1708.17,1672.98,,
2016,7,23,19,7982,1028,122,13,0,1303.94,1303.94,1295.08,,
2016,7,23,20,7636,997,118,-92,0,119.27,119.27,115.79,,
2016,7,23,21,7517,970,118,-93,0,38.32,38.32,37.2,,
2016,7,23,22,7150,892,107,-58,0,30.07,30.07,29.19,,
2016,7,23,23,6655,803,101,-92,0,45.37,45.37,44.05,,
2016,7,23,24,6143,692,94,-73,0,17.87,17.87,17.35,,
2016,7,24,1,5686,628,86,-160,0,14.53,14.53,14.1,,
2016,7,24,2,5372,581,82,-124,0,14.74,14.74,14.31,,
2016,7,24,3,5145,539,82,-99,0,12.34,12.34,11.98,,
2016,7,24,4,4956,575,83,-87,0,14.5,14.5,14.08,,
2016,7,24,5,4877,557,77,-28,0,0.48,0.48,0.47,,
2016,7,24,6,4844,562,75,-39,0,0,0,0,,
2016,7,24,7,5129,602,81,3,0,0.98,0.98,0.95,,
2016,7,24,8,5591,688,95,-136,0,11.39,11.39,11.06,,
2016,7,24,9,5952,712,97,-129,0,13.75,13.75,13.35,,
2016,7,24,10,6190,737,97,-220,0,21.07,21.07,20.46,,
2016,7,24,11,6500,768,103,-41,0,5.89,5.89,5.72,,
2016,7,24,12,6775,858,108,47,0,13.82,13.82,13.41,,
2016,7,24,13,7012,888,110,19,0,25.59,25.59,24.84,,
2016,7,24,14,7038,895,105,-92,0,33.51,33.51,32.54,,
2016,7,24,15,6972,942,98,-17,0,17.95,17.95,17.42,,
2016,7,24,16,6950,1022,106,56,0,9.06,9.06,8.8,,
2016,7,24,17,6981,1050,102,23,0,11.73,11.73,11.39,,
2016,7,24,18,7052,1020,112,90,0,18.15,18.15,17.62,,
2016,7,24,19,6973,991,110,47,0,19.8,19.8,19.23,,
2016,7,24,20,6851,976,106,39,0,33.98,33.98,32.99,,
2016,7,24,21,6937,1009,118,-23,0,48.42,48.42,47.01,,
2016,7,24,22,6660,931,113,-63,0,23.59,23.59,22.9,,
2016,7,24,23,6201,782,105,-67,0,12.38,12.38,12.02,,
2016,7,24,24,5709,668,104,-68,0,14.52,14.52,14.09,,
2016,7,25,1,5407,705,98,-24,0,8.24,8.24,8,,
2016,7,25,2,5244,653,89,31,0,0.49,0.49,0.48,,
2016,7,25,3,5179,644,93,73,0,0,0,0,,
2016,7,25,4,5192,652,90,69,0,0,0,0,,
2016,7,25,5,5351,695,95,82,0,0,0,0,,
2016,7,25,6,5846,774,105,26,0,5.54,5.54,5.37,,
2016,7,25,7,6454,784,111,-116,0,12.05,12.05,11.7,,
2016,7,25,8,6917,894,115,-154,0,28.38,28.38,27.55,,
2016,7,25,9,7209,894,121,-213,0,33.4,33.4,32.42,,
2016,7,25,10,7429,935,118,-170,0,33.79,33.79,32.81,,
2016,7,25,11,7699,979,110,-91,0,29.33,29.33,28.48,,
2016,7,25,12,7922,1022,104,-53,0,33.39,33.39,32.42,,
2016,7,25,13,8217,1060,117,46,0,33.94,33.94,32.95,,
2016,7,25,14,8462,1071,115,-9,0,31.1,31.1,30.2,,
2016,7,25,15,8604,1063,116,-13,0,29.65,29.65,28.79,,
2016,7,25,16,8662,1088,120,141,0,27.63,27.63,26.83,,
2016,7,25,17,8681,1152,119,53,0,27.99,27.99,27.18,,
2016,7,25,18,8550,1158,123,74,0,38.77,38.77,37.64,,
2016,7,25,19,8342,1135,121,0,0,29.57,29.57,28.71,,
2016,7,25,20,8062,1114,119,-26,0,29.9,29.9,29.03,,
2016,7,25,21,7983,1064,119,-51,0,39.86,39.86,38.7,,
2016,7,25,22,7519,995,110,34,0,22.09,22.09,21.45,,
2016,7,25,23,6822,894,103,91,0,12.4,12.4,12.03,,
2016,7,25,24,6139,820,92,-37,0,13.76,13.76,13.36,,
2016,7,26,1,5691,748,91,96,0,1.21,1.21,1.17,,
2016,7,26,2,5376,721,91,98,0,6.32,6.32,6.13,,
2016,7,26,3,5149,726,90,71,0,3.88,3.88,3.77,,
2016,7,26,4,5076,725,94,103,0,0.97,0.97,0.95,,
2016,7,26,5,5197,754,99,29,0,11.74,11.74,11.4,,
2016,7,26,6,5538,870,103,-73,0,3.41,3.41,3.31,,
2016,7,26,7,6247,932,109,-70,0,19.74,19.74,19.17,,
2016,7,26,8,6835,1047,113,-116,0,36.3,36.3,35.25,,
2016,7,26,9,7296,1070,114,-125,0,31.53,31.53,30.62,,
2016,7,26,10,7693,1090,115,-77,0,31.27,31.27,30.36,,
2016,7,26,11,7932,1120,115,-34,0,31.89,31.89,30.96,,
2016,7,26,12,8119,1123,112,-13,0,33.74,33.74,32.76,,
2016,7,26,13,8293,1124,118,53,0,35.76,35.76,34.72,,
2016,7,26,14,8366,1150,113,84,0,52.94,52.94,51.4,,
2016,7,26,15,8438,1184,118,46,0,71.78,71.78,69.69,,
2016,7,26,16,8539,1159,122,50,0,47.51,47.51,46.13,,
2016,7,26,17,8629,1192,126,84,0,76.31,76.31,74.09,,
2016,7,26,18,8509,1191,126,145,0,36.77,36.77,35.7,,
2016,7,26,19,8309,1189,124,58,0,36.88,36.88,35.81,,
2016,7,26,20,8038,1160,123,-75,0,34.36,34.36,33.37,,
2016,7,26,21,7917,1112,120,-85,0,48.75,48.75,47.33,,
2016,7,26,22,7383,1008,113,-148,0,47.71,47.71,46.33,,
2016,7,26,23,6702,914,102,10,0,23.53,23.53,22.84,,
2016,7,26,24,6065,804,98,-89,0,15.1,15.1,14.65,,
2016,7,27,1,5605,737,89,79,0,10.77,10.77,10.45,,
2016,7,27,2,5314,702,89,-58,0,17.81,17.81,17.29,,
2016,7,27,3,5067,709,91,11,0,12.54,12.54,12.17,,
2016,7,27,4,5021,722,92,-28,0,14.51,14.51,14.08,,
2016,7,27,5,5160,746,95,5,0,14.52,14.52,14.09,,
2016,7,27,6,5547,870,99,-27,0,4.37,4.37,4.25,,
2016,7,27,7,6260,881,105,-104,0,11.62,11.62,11.28,,
2016,7,27,8,6929,929,107,-41,0,21.12,21.12,20.51,,
2016,7,27,9,7457,963,101,-49,0,31.78,31.78,30.85,,
2016,7,27,10,7918,994,102,-41,0,28.88,28.88,28.04,,
2016,7,27,11,8255,1073,114,19,0,35.72,35.72,34.68,,
2016,7,27,12,8521,1125,115,45,0,51.11,51.11,49.63,,
2016,7,27,13,8783,1159,113,33,0,46.78,46.78,45.42,,
2016,7,27,14,8952,1181,115,69,0,35.58,35.58,34.55,,
2016,7,27,15,9068,1220,117,-42,0,65.06,65.06,63.16,,
2016,7,27,16,9018,1252,120,-52,0,32.68,32.68,31.73,,
2016,7,27,17,8821,1300,121,-4,0,34.11,34.11,33.12,,
2016,7,27,18,8503,1287,122,0,0,32.53,32.53,31.59,,
2016,7,27,19,8249,1246,121,4,0,29.1,29.1,28.25,,
2016,7,27,20,8012,1222,119,120,0,22.45,22.45,21.79,,
2016,7,27,21,7924,1175,119,-18,0,64.84,64.84,62.96,,
2016,7,27,22,7491,1062,114,-209,0,46.02,46.02,44.68,,
2016,7,27,23,6906,958,106,-3,0,28.99,28.99,28.15,,
2016,7,27,24,6313,883,103,29,0,23.55,23.55,22.86,,
2016,7,28,1,5870,813,94,-96,0,23.2,23.2,22.52,,
2016,7,28,2,5583,779,89,-88,0,24.96,24.96,24.23,,
2016,7,28,3,5447,737,87,-57,0,14.5,14.5,14.07,,
2016,7,28,4,5382,735,87,-78,0,14.53,14.53,14.1,,
2016,7,28,5,5546,757,90,11,0,14.52,14.52,14.09,,
2016,7,28,6,5921,837,96,-115,0,13.37,13.37,12.97,,
2016,7,28,7,6547,931,101,-132,0,20.15,20.15,19.56,,
2016,7,28,8,7169,1045,103,-144,0,28.06,28.06,27.25,,
2016,7,28,9,7559,1061,107,-139,0,51.7,51.7,50.19,,
2016,7,28,10,7963,1089,111,-87,0,35.98,35.98,34.93,,
2016,7,28,11,8285,1121,101,-84,0,47.5,47.5,46.12,,
2016,7,28,12,8479,1136,105,-48,0,60.59,60.59,58.83,,
2016,7,28,13,8579,1141,112,-107,0,46.58,46.58,45.22,,
2016,7,28,14,8613,1184,112,35,0,66.76,66.76,64.81,,
2016,7,28,15,8715,1221,114,-52,0,90.35,90.35,87.72,,
2016,7,28,16,8726,1241,115,9,0,427.39,427.39,414.94,,
2016,7,28,17,8607,1171,113,-89,0,32.87,32.87,31.91,,
2016,7,28,18,8363,1141,111,6,0,30.63,30.63,29.74,,
2016,7,28,19,8164,1102,109,7,0,31.85,31.85,30.93,,
2016,7,28,20,8016,1068,117,77,0,34.17,34.17,33.17,,
2016,7,28,21,8000,1069,115,-88,0,44.7,44.7,43.4,,
2016,7,28,22,7490,970,113,-114,0,31.26,31.26,30.35,,
2016,7,28,23,6764,802,99,26,0,18.21,18.21,17.68,,
2016,7,28,24,6174,774,93,151,0,14.52,14.52,14.09,,
2016,7,29,1,5757,676,85,-63,0,11.79,11.79,11.44,,
2016,7,29,2,5483,662,84,78,0,0.97,0.97,0.94,,
2016,7,29,3,5271,581,86,11,0,1.94,1.94,1.88,,
2016,7,29,4,5163,687,87,10,0,-1.2,-1.2,-1.17,,
2016,7,29,5,5242,730,87,82,0,4.77,4.77,4.63,,
2016,7,29,6,5533,788,93,-53,0,13.79,13.79,13.38,,
2016,7,29,7,6060,767,96,-116,0,4.99,4.99,4.84,,
2016,7,29,8,6601,788,102,-96,0,9.95,9.95,9.66,,
2016,7,29,9,6989,854,97,-79,0,29.16,29.16,28.31,,
2016,7,29,10,7252,893,102,-90,0,27.5,27.5,26.7,,
2016,7,29,11,7517,908,60,0,0,27.37,27.37,26.57,,
2016,7,29,12,7720,918,58,-14,0,24.39,24.39,23.68,,
2016,7,29,13,7856,920,58,45,0,26.25,26.25,25.49,,
2016,7,29,14,7922,954,60,28,0,25.19,25.19,24.46,,
2016,7,29,15,7983,964,58,-64,0,20.56,20.56,19.96,,
2016,7,29,16,8013,979,56,-29,0,16.3,16.3,15.82,,
2016,7,29,17,7971,1005,62,20,0,18.19,18.19,17.66,,
2016,7,29,18,7725,993,64,4,0,34.14,34.14,33.14,,
2016,7,29,19,7459,945,62,10,0,30.63,30.63,29.74,,
2016,7,29,20,7204,902,61,-22,0,32.68,32.68,31.73,,
2016,7,29,21,7121,867,64,-101,0,32.38,32.38,31.44,,
2016,7,29,22,6678,796,56,-118,0,20.58,20.58,19.98,,
2016,7,29,23,6081,838,50,-52,0,17.76,17.76,17.24,,
2016,7,29,24,5547,778,43,-59,0,18.48,18.48,17.94,,
2016,7,30,1,5153,648,40,-82,0,21.48,21.48,20.85,,
2016,7,30,2,4862,569,39,-121,0,17.29,17.29,16.79,,
2016,7,30,3,4659,547,41,-72,0,3.16,3.16,3.06,,
2016,7,30,4,4564,544,39,12,0,0,0,0,,
2016,7,30,5,4564,566,42,14,0,0,0,0,,
2016,7,30,6,4616,559,47,89,0,0,0,0,,
2016,7,30,7,4802,633,50,39,0,0.97,0.97,0.94,,
2016,7,30,8,5127,687,55,0,0,0.49,0.49,0.47,,
2016,7,30,9,5441,738,55,91,0,0.48,0.48,0.47,,
2016,7,30,10,5720,793,55,107,0,-0.08,-0.08,-0.08,,
2016,7,30,11,5993,813,60,65,0,3.64,3.64,3.53,,
2016,7,30,12,6187,813,60,88,0,16.45,16.45,15.97,,
2016,7,30,13,6310,820,60,46,0,27.1,27.1,26.31,,
2016,7,30,14,6414,835,61,0,0,49.87,49.87,48.41,,
2016,7,30,15,6480,874,61,70,0,16.95,16.95,16.46,,
2016,7,30,16,6552,940,62,80,0,6.1,6.1,5.92,,
2016,7,30,17,6595,991,68,68,0,9.1,9.1,8.83,,
2016,7,30,18,6515,1008,67,50,0,8.43,8.43,8.18,,
2016,7,30,19,6314,942,68,-10,0,6.45,6.45,6.26,,
2016,7,30,20,6065,901,63,-24,0,11.01,11.01,10.69,,
2016,7,30,21,6057,899,63,-102,0,15.49,15.49,15.03,,
2016,7,30,22,5842,836,59,-54,0,17.39,17.39,16.89,,
2016,7,30,23,5470,714,57,-53,0,17.63,17.63,17.11,,
2016,7,30,24,5105,669,50,-5,0,19.44,19.44,18.87,,
2016,7,31,1,4822,620,44,29,0,6.26,6.26,6.07,,
2016,7,31,2,4610,583,45,-22,0,0,0,0,,
2016,7,31,3,4467,563,44,-55,0,-1.52,-1.52,-1.48,,
2016,7,31,4,4364,531,51,-12,0,-3.06,-3.06,-2.97,,
2016,7,31,5,4343,530,43,4,0,0,0,0,,
2016,7,31,6,4327,535,46,-45,0,0,0,0,,
2016,7,31,7,4478,562,55,60,0,0.49,0.49,0.48,,
2016,7,31,8,4815,641,59,-121,0,5.29,5.29,5.13,,
2016,7,31,9,5210,720,60,-132,0,13.27,13.27,12.88,,
2016,7,31,10,5522,768,60,-140,0,14.53,14.53,14.11,,
2016,7,31,11,5771,798,63,-14,0,9.68,9.68,9.4,,
2016,7,31,12,5931,836,61,113,0,-3.75,-3.75,-3.64,,
2016,7,31,13,5970,875,61,103,0,6.72,6.72,6.52,,
2016,7,31,14,5931,896,56,-58,0,9.79,9.79,9.5,,
2016,7,31,15,5917,956,58,29,0,10.32,10.32,10.01,,
2016,7,31,16,5973,986,60,96,0,6.11,6.11,5.93,,
2016,7,31,17,6118,1039,62,-10,0,11.2,11.2,10.87,,
2016,7,31,18,6095,986,63,-110,0,5.57,5.57,5.4,,
2016,7,31,19,5901,973,55,-51,0,6.04,6.04,5.87,,
2016,7,31,20,5800,924,58,-36,0,9.62,9.62,9.34,,
2016,7,31,21,5881,936,54,-158,0,22.71,22.71,22.04,,
2016,7,31,22,5659,879,53,64,0,20.08,20.08,19.49,,
2016,7,31,23,5330,803,48,33,0,13.11,13.11,12.72,,
2016,7,31,24,4988,723,45,88,0,19.57,19.57,19,,
2016,8,1,1,4708,668,41,-34,1,13.11,13.11,12.72,,
2016,8,1,2,4504,641,40,-12,1,3.35,3.35,3.26,,
2016,8,1,3,4383,624,38,-51,1,1.92,1.92,1.87,,
2016,8,1,4,4332,619,40,-73,1,-0.28,-0.28,-0.27,,
2016,8,1,5,4393,627,40,-93,1,0.36,0.36,0.35,,
2016,8,1,6,4451,645,40,4,1,0,0,0,,
2016,8,1,7,4678,622,43,19,1,-1.89,-1.89,-1.84,,
2016,8,1,8,5045,685,46,-15,1,2.74,2.74,2.66,,
2016,8,1,9,5568,734,55,-78,1,15.27,15.27,14.82,,
2016,8,1,10,6089,785,54,-67,1,30.61,30.61,29.72,,
2016,8,1,11,6494,851,56,-25,1,22.79,22.79,22.12,,
2016,8,1,12,6744,871,45,-28,1,9.17,9.17,8.9,,
2016,8,1,13,6845,919,59,-32,1,6.77,6.77,6.57,,
2016,8,1,14,6868,955,62,-21,1,15.25,15.25,14.8,,
2016,8,1,15,6960,982,68,90,1,12.04,12.04,11.69,,
2016,8,1,16,7084,1044,69,27,1,11.72,11.72,11.38,,
2016,8,1,17,7160,1073,72,-22,1,12.58,12.58,12.21,,
2016,8,1,18,7065,1091,73,61,1,14.51,14.51,14.08,,
2016,8,1,19,7005,1067,73,23,1,31.27,31.27,30.36,,
2016,8,1,20,6853,1029,69,-128,1,28.68,28.68,27.85,,
2016,8,1,21,6852,1010,69,-121,1,30.12,30.12,29.24,,
2016,8,1,22,6479,886,65,-119,1,21.71,21.71,21.08,,
2016,8,1,23,5971,842,58,-65,1,15.98,15.98,15.51,,
2016,8,1,24,5486,713,50,-40,1,10.38,10.38,10.08,,
2016,8,2,1,5139,635,47,-5,0,3.42,3.42,3.32,,
2016,8,2,2,4883,572,46,53,0,2.16,2.16,2.1,,
2016,8,2,3,4735,690,46,13,0,11.07,11.07,10.75,,
2016,8,2,4,4679,701,43,-51,0,1.52,1.52,1.47,,
2016,8,2,5,4865,741,53,81,0,10.61,10.61,10.3,,
2016,8,2,6,5231,845,58,-61,0,14.53,14.53,14.1,,
2016,8,2,7,5907,809,64,-85,0,12.47,12.47,12.1,,
2016,8,2,8,6551,866,64,-134,0,20.61,20.61,20,,
2016,8,2,9,7088,953,48,-86,0,61.31,61.31,59.53,,
2016,8,2,10,7522,993,51,-40,0,98.52,98.52,95.65,,
2016,8,2,11,7827,1038,52,-13,0,79.98,79.98,77.65,,
2016,8,2,12,7994,1083,54,22,0,36.5,36.5,35.44,,
2016,8,2,13,8139,1106,54,-38,0,48.9,48.9,47.48,,
2016,8,2,14,8234,1129,54,14,0,150.45,150.45,146.07,,
2016,8,2,15,8338,1150,55,1,0,67.94,67.94,65.97,,
2016,8,2,16,8417,1178,57,-38,0,37.53,37.53,36.43,,
2016,8,2,17,8453,1240,60,59,0,37.77,37.77,36.67,,
2016,8,2,18,8331,1217,59,83,0,56.44,56.44,54.79,,
2016,8,2,19,8094,1210,58,-41,0,50.5,50.5,49.03,,
2016,8,2,20,7770,1164,57,-87,0,229.31,229.31,222.63,,
2016,8,2,21,7651,1065,54,30,0,23.24,23.24,22.56,,
2016,8,2,22,7129,928,53,-115,0,25.39,25.39,24.65,,
2016,8,2,23,6457,826,34,52,0,19.48,19.48,18.91,,
2016,8,2,24,5847,727,28,101,0,18.2,18.2,17.67,,
2016,8,3,1,5434,662,23,-96,0,27.93,27.93,27.12,,
2016,8,3,2,5145,620,20,-133,0,19.73,19.73,19.16,,
2016,8,3,3,4971,746,20,-86,0,8.69,8.69,8.44,,
2016,8,3,4,4906,748,20,-54,0,0.96,0.96,0.93,,
2016,8,3,5,5051,756,23,-93,0,-0.17,-0.17,-0.16,,
2016,8,3,6,5410,809,30,-49,0,2.3,2.3,2.23,,
2016,8,3,7,6057,807,34,-39,0,16.36,16.36,15.89,,
2016,8,3,8,6728,894,41,-100,0,24.24,24.24,23.54,,
2016,8,3,9,7255,967,44,-105,0,31.37,31.37,30.45,,
2016,8,3,10,7696,1021,46,-25,0,36.79,36.79,35.72,,
2016,8,3,11,8016,1083,45,16,0,59.24,59.24,57.52,,
2016,8,3,12,8224,1122,49,31,0,91.82,91.82,89.14,,
2016,8,3,13,8405,1169,33,-14,0,65.49,65.49,63.59,,
2016,8,3,14,8492,1198,54,31,0,69.55,69.55,67.53,,
2016,8,3,15,8572,1185,50,-137,0,71.5,71.5,69.41,,
2016,8,3,16,8623,1209,65,32,0,54.91,54.91,53.31,,
2016,8,3,17,8654,1240,67,20,0,55.37,55.37,53.76,,
2016,8,3,18,8564,1195,70,91,0,90.36,90.36,87.73,,
2016,8,3,19,8352,1157,64,10,0,396.36,396.36,384.82,,
2016,8,3,20,8116,1136,56,-122,0,128.45,128.45,124.71,,
2016,8,3,21,8018,1092,54,155,0,26.43,26.43,25.67,,
2016,8,3,22,7540,1013,45,-58,0,24.83,24.83,24.1,,
2016,8,3,23,6899,912,36,-117,0,25.11,25.11,24.38,,
2016,8,3,24,6301,814,26,-27,0,21.08,21.08,20.47,,
2016,8,4,1,5844,712,18,-137,0,29.73,29.73,28.87,,
2016,8,4,2,5529,796,18,-104,0,23.97,23.97,23.27,,
2016,8,4,3,5331,787,19,-133,0,25.18,25.18,24.44,,
2016,8,4,4,5265,776,17,36,0,14.51,14.51,14.09,,
2016,8,4,5,5413,800,16,-96,0,14.53,14.53,14.1,,
2016,8,4,6,5770,872,24,-69,0,10.17,10.17,9.87,,
2016,8,4,7,6424,941,31,-135,0,9.23,9.23,8.96,,
2016,8,4,8,7123,923,38,-47,0,16.47,16.47,15.99,,
2016,8,4,9,7718,998,41,-83,0,35.78,35.78,34.74,,
2016,8,4,10,8207,1102,47,-24,0,61.09,61.09,59.31,,
2016,8,4,11,8588,1115,51,-24,0,148.9,148.9,144.56,,
2016,8,4,12,8814,1150,51,-74,0,350.28,350.28,340.08,,
2016,8,4,13,8936,1185,51,-62,0,195.45,195.45,189.76,,
2016,8,4,14,8994,1207,49,-53,0,378.3,378.3,367.28,,
2016,8,4,15,9043,1227,54,-53,0,107.48,107.48,104.35,,
2016,8,4,16,9057,1263,54,-18,0,421.7,421.7,409.42,,
2016,8,4,17,9055,1232,56,53,0,189.5,189.5,183.98,,
2016,8,4,18,8940,1207,55,62,0,38.3,38.3,37.19,,
2016,8,4,19,8717,1182,-61,-18,0,33.22,33.22,32.25,,
2016,8,4,20,8479,1141,1,131,0,42.07,42.07,40.84,,
2016,8,4,21,8362,1101,49,172,0,41.96,41.96,40.74,,
2016,8,4,22,7865,996,33,42,0,33.3,33.3,32.33,,
2016,8,4,23,7214,854,27,178,0,11.89,11.89,11.54,,
2016,8,4,24,6635,926,19,179,0,8.27,8.27,8.03,,
2016,8,5,1,6230,857,19,86,0,9.91,9.91,9.62,,
2016,8,5,2,5958,823,16,81,0,13.05,13.05,12.67,,
2016,8,5,3,5793,823,16,6,0,27.2,27.2,26.4,,
2016,8,5,4,5725,821,14,-43,0,33.54,33.54,32.56,,
2016,8,5,5,5833,829,22,-85,0,14.51,14.51,14.09,,
2016,8,5,6,6165,899,35,-70,0,0.96,0.96,0.94,,
2016,8,5,7,6844,889,48,-102,0,7.74,7.74,7.52,,
2016,8,5,8,7518,952,48,-136,0,26.11,26.11,25.35,,
2016,8,5,9,8054,1012,43,-80,0,63.89,63.89,62.02,,
2016,8,5,10,8515,1068,46,-96,0,198.5,198.5,192.72,,
2016,8,5,11,8916,1121,42,-107,0,48.7,48.7,47.28,,
2016,8,5,12,9120,1172,44,-139,0,38.64,38.64,37.51,,
2016,8,5,13,9168,1211,47,-210,0,31.76,31.76,30.84,,
2016,8,5,14,9151,1211,54,-162,0,103.82,103.82,100.79,,
2016,8,5,15,8886,1208,57,-214,0,29.46,29.46,28.61,,
2016,8,5,16,8804,1211,55,-8,0,35.3,35.3,34.28,,
2016,8,5,17,8934,1201,60,77,0,33.6,33.6,32.62,,
2016,8,5,18,8711,1128,113,27,0,44.4,44.4,43.11,,
2016,8,5,19,8590,1109,115,19,0,171.14,171.14,166.16,,
2016,8,5,20,8373,1089,127,-70,0,56.39,56.39,54.75,,
2016,8,5,21,8214,1046,123,3,0,241.03,241.03,234.01,,
2016,8,5,22,7645,939,104,-9,0,69.96,69.96,67.92,,
2016,8,5,23,7022,888,81,-108,0,28.47,28.47,27.64,,
2016,8,5,24,6300,812,73,-123,0,15.36,15.36,14.91,,
2016,8,6,1,5799,876,68,-85,0,32.9,32.9,31.93,,
2016,8,6,2,5417,840,67,-161,0,23.12,23.12,22.45,,
2016,8,6,3,5126,794,73,-129,0,29.14,29.14,28.29,,
2016,8,6,4,4974,773,76,-108,0,20.76,20.76,20.16,,
2016,8,6,5,4943,743,79,-21,0,14.53,14.53,14.1,,
2016,8,6,6,4952,769,83,-59,0,9.67,9.67,9.39,,
