Instance,Toronto,,Scored Labels,,Instance,MAE,MAPE
,4344,,4347.004883,,653,0.000691732,
,6329,,6089.007813,,654,0.037919448,
,6619,,6267.619141,,655,0.053086699,
,7409,,6976.444824,,656,0.058382397,
,7049,,6892.137695,,657,0.022253129,
,4624,,4957.129395,,658,0.072043554,
,4686,,4922.624512,,659,0.050496055,
,7347,,7062.412109,,660,0.038735251,
,6302,,6038.863281,,661,0.041754478,
,4685,,4644.507324,,662,0.008643047,
,4255,,4111.488281,,663,0.033727783,
,8237,,7736.934082,,664,0.060709714,
,6793,,7199.539063,,665,0.059846763,
,5232,,6034.891113,,666,0.153457782,
,3810,,4550.56543,,667,0.194374129,
,6113,,6191.086426,,668,0.01277383,
,4515,,5599.035156,,669,0.24009638,
,6285,,5873.640137,,670,0.065451052,
,7508,,6815.432617,,671,0.092243924,
,6771,,6136.494141,,672,0.093709328,
,5142,,4640.366211,,673,0.097556163,
,5518,,6092.628418,,674,0.104137082,
,5999,,5952.241211,,675,0.007794431,
,5833,,5564.331055,,676,0.046060165,
,6276,,6523.397461,,677,0.039419608,
,6744,,6310.156738,,678,0.064330258,
,6199,,5797.457031,,679,0.064775443,
,5669,,5615.551758,,680,0.009428161,
,6339,,6044.180176,,681,0.046508885,
,4771,,5076.848145,,682,0.064105669,
,6308,,6523.397461,,683,0.034146712,
,6497,,6252.207031,,684,0.037677847,
,6351,,5954.475098,,685,0.062435034,
,4283,,4162.550293,,686,0.028122743,
,6513,,6350.922852,,687,0.024885176,
,6001,,7225.63916,,688,0.204072515,
,6745,,6263.141113,,689,0.07143942,
,7205,,6875.70166,,690,0.045704142,
,5425,,5329.027344,,691,0.017690812,
,6286,,6146.012207,,692,0.022269773,
,6842,,6396.506348,,693,0.065111612,
,6111,,5835.092285,,694,0.045149356,
,4777,,4708.685059,,695,0.014300804,
,7505,,7109.255859,,696,0.052730732,
,5230,,4801.39502,,697,0.081951239,
,5789,,5875.458008,,698,0.014934878,
,6443,,5898.248535,,699,0.08454935,
,6291,,5940.79541,,700,0.055667555,
,6023,,5726.228027,,701,0.049273115,
,6626,,6541.923828,,702,0.012688828,
,5195,,5277.705566,,703,0.015920225,
,4879,,4516.651855,,704,0.074266888,
,6477,,6288.729492,,705,0.029067548,
,6799,,6528.662598,,706,0.039761348,
,4323,,4597.458496,,707,0.06348797,
,7296,,7042.895508,,708,0.034690857,
,6786,,6606.726074,,709,0.026418203,
,5526,,5243.233887,,710,0.051170125,
,6792,,6394.13623,,711,0.058578294,
,5216,,4907.566895,,712,0.059132114,
,5491,,5437.102051,,713,0.009815689,
,6804,,6766.272949,,714,0.005544834,
,5656,,5472.130859,,715,0.032508688,
,8213,,7867.013184,,716,0.042126728,
,7948,,7371.491211,,717,0.072535077,
,5259,,5102.158203,,718,0.029823502,
,7236,,6711.189453,,719,0.072527715,
,6144,,6199.985352,,720,0.009112199,
,5855,,5960.666016,,721,0.018047142,
,6358,,6051.01709,,722,0.048282936,
,5702,,6779.895996,,723,0.189038232,
,7632,,7096.541016,,724,0.07015972,
,6184,,5895.867676,,725,0.046593196,
,6378,,6192.85498,,726,0.029028695,
,5966,,5932.077637,,727,0.005685948,
,5198,,6126.630859,,728,0.17865157,
,6073,,5548.394043,,729,0.086383329,
,8264,,6454.449707,,730,0.218967848,
,5620,,5876.675781,,731,0.045671847,
,5492,,5292.961914,,732,0.036241458,
,6059,,6595.372559,,733,0.088524931,
,5689,,5699.97998,,734,0.001930037,
,3926,,4109.15332,,735,0.046651381,
,6653,,6300.691895,,736,0.052954773,
,4792,,5153.465332,,737,0.075430996,
,4302,,4211.175293,,738,0.021112205,
,7963,,6934.316406,,739,0.12918292,
,4141,,4931.619141,,740,0.19092469,
,4153,,4243.812988,,741,0.02186684,
,4307,,4307.227051,,742,5.27167E-05,
,6373,,6078.94043,,743,0.046141467,
,4255,,4112.564941,,744,0.033474749,
,5623,,6260.305664,,745,0.113339083,
,6121,,6276.119141,,746,0.025342124,
,6531,,6086.541992,,747,0.068053592,
,5670,,6516.223145,,748,0.149245705,
,4068,,4418.889648,,749,0.086256059,
,5780,,5555.671875,,750,0.038811094,
,5964,,5691.568848,,751,0.045679268,
,5750,,5651.133789,,752,0.017194124,
,6020,,6277.84082,,753,0.042830701,
,6488,,6556.175293,,754,0.010507906,
,5534,,5341.610352,,755,0.034765025,
,7507,,7218.391113,,756,0.038445303,
,7015,,6759.570313,,757,0.03641193,
,5790,,6761.220703,,758,0.167741054,
,4911,,4851.812988,,759,0.012051927,
,5263,,5355.328613,,760,0.017542963,
,6512,,6160.292969,,761,0.054009065,
,5951,,5732.57959,,762,0.036703144,
,4796,,4950.529785,,763,0.032220556,
,5431,,5665.891113,,764,0.043250067,
,6551,,5774.339355,,765,0.118556044,
,6590,,5979.660156,,766,0.092616061,
,4996,,4792.417969,,767,0.040749005,
,5747,,5702.367188,,768,0.00776628,
,5654,,5023.376953,,769,0.111535735,
,7159,,6858.265137,,770,0.042007943,
,6607,,6361.408203,,771,0.037171454,
,4718,,4567.36084,,772,0.031928605,
,9002,,8594.557617,,773,0.045261318,
,7055,,6758.538574,,774,0.042021464,
,7357,,7132.115723,,775,0.030567389,
,7162,,6861.349609,,776,0.041978552,
,6579,,6352.525391,,777,0.034423865,
,4518,,4560.854492,,778,0.009485279,
,6276,,5978.496582,,779,0.047403349,
,5468,,5408.975098,,780,0.010794605,
,6613,,6439.351563,,781,0.026258648,
,7248,,7093.226074,,782,0.021354018,
,6047,,5910.632324,,783,0.022551294,
,6568,,6336.807617,,784,0.035199815,
,5134,,5068.334961,,785,0.01279023,
,6125,,6477.339355,,786,0.057524793,
,7214,,6694.527344,,787,0.072008963,
,6394,,6107.72168,,788,0.044772962,
,4478,,4692.210938,,789,0.047836297,
,4438,,4647.248047,,790,0.047149177,
,6200,,6814.256348,,791,0.099073604,
,8719,,8067.967285,,792,0.074668278,
,6119,,6594.463379,,793,0.077702791,
,6091,,5770.769531,,794,0.052574367,
,4898,,4654.047363,,795,0.049806582,
,7320,,6706.788086,,796,0.083772119,
,5435,,6552.300781,,797,0.205575121,
,4818,,5030.369629,,798,0.044078379,
,4622,,5490.722168,,799,0.187953736,
,6468,,6359.760254,,800,0.016734655,
,6589,,6064.009766,,801,0.07967677,
,5616,,5580.509766,,802,0.006319486,
,6814,,6565.237793,,803,0.036507515,
,7241,,6900.748047,,804,0.046989636,
,6726,,6002.82959,,805,0.107518646,
,6116,,5862.51123,,806,0.041446823,
,5990,,5616.064941,,807,0.062426554,
,6415,,5995.20752,,808,0.065439202,
,5406,,6338.970703,,809,0.172580596,
,5076,,5067.112305,,810,0.001750925,
,6657,,6553.00293,,811,0.015622213,
,7782,,7478.582031,,812,0.038989716,
,5325,,5822.179688,,813,0.093367077,
,5543,,5480.84082,,814,0.011213996,
,4826,,5575.556641,,815,0.155316337,
,5923,,5439.808594,,816,0.081578829,
,6023,,5908.493652,,817,0.019011514,
,6106,,5786.271973,,818,0.052362926,
,6528,,6244.730957,,819,0.043392929,
,6754,,6755.024902,,820,0.000151747,
,6473,,6037.19873,,821,0.067326011,
,6766,,7181.063965,,822,0.061345546,
,5860,,5784.552246,,823,0.012875043,
,5646,,5288.274902,,824,0.063359033,
,5085,,5044.671387,,825,0.007930897,
,5968,,5288.978027,,826,0.11377714,
,3914,,4205.895996,,827,0.074577413,
,5084,,5752.055664,,828,0.131403553,
,4113,,4141.185059,,829,0.006852677,
,6357,,6110.575684,,830,0.038764247,
,5388,,5432.959961,,831,0.008344462,
,7231,,6471.837402,,832,0.104987221,
,4712,,4443.203613,,833,0.057045074,
,5563,,5236.662109,,834,0.058662213,
,4094,,4153.812988,,835,0.014609914,
,7299,,6793.793457,,836,0.069215857,
,6469,,6213.069824,,837,0.039562556,
,7482,,7250.430176,,838,0.030950257,
,4423,,4421.003906,,839,0.000451299,
,5854,,5615.34375,,840,0.040768065,
,6239,,7166.490723,,841,0.148660158,
,6950,,6658.224609,,842,0.041982071,
,5603,,5064.916016,,843,0.096034978,
,6538,,6291.129395,,844,0.037759346,
,5035,,5406.648438,,845,0.073812997,
,5400,,5986.324219,,846,0.108578559,
,5968,,5737.4375,,847,0.038633127,
,6035,,5707.251953,,848,0.054307879,
,6479,,6474.742676,,849,0.000657096,
,6018,,5638.833496,,850,0.063005401,
,6919,,6740.69043,,851,0.025771003,
,4619,,4383.047852,,852,0.051082951,
,6013,,6781.367188,,853,0.127784332,
,5590,,5642.979004,,854,0.00947746,
,4453,,4296.934082,,855,0.035047365,
,6809,,6533.972168,,856,0.04039181,
,7160,,6790.73584,,857,0.051573207,
,4617,,4544.431641,,858,0.015717643,
,6433,,6160.310547,,859,0.042389158,
,4863,,6004.325195,,860,0.234695701,
,4170,,4623.772461,,861,0.108818336,
,4676,,4650.421387,,862,0.005470191,
,5838,,5848.291504,,863,0.001762848,
,8662,,7879.71875,,864,0.090311851,
,6698,,7269.942871,,865,0.085390097,
,3950,,4417.00293,,866,0.11822859,
,5485,,5473.228516,,867,0.002146123,
,6113,,5795.808105,,868,0.05188809,
,4965,,5635.648926,,869,0.135075312,
,5260,,5225.713379,,870,0.006518369,
,6211,,6034.14502,,871,0.028474478,
,4749,,4870.583008,,872,0.025601813,
,6415,,6186.569336,,873,0.035608833,
,4897,,5290.100098,,874,0.080273657,
,6450,,6149.297363,,875,0.046620564,
,5663,,6297.599609,,876,0.112060676,
,6169,,5831.484375,,877,0.054711562,
,6588,,6334.935059,,878,0.038413015,
,5073,,4888.647949,,879,0.036339848,
,6123,,5711.152344,,880,0.067262397,
,5795,,5680.104004,,881,0.019826747,
,5975,,5913.526855,,882,0.010288392,
,6531,,7050.817871,,883,0.079592386,
,5294,,5188.821777,,884,0.019867439,
,6820,,6575.142578,,885,0.035902848,
,5822,,5639.80957,,886,0.031293444,
,4741,,4979.784668,,887,0.050365887,
,4616,,4337.252441,,888,0.060387253,
,5702,,5282.374023,,889,0.07359277,
,6694,,6405.224121,,890,0.04313951,
,5595,,5362.386719,,891,0.041575207,
,5453,,5918.021484,,892,0.085278101,
,6182,,6363.686523,,893,0.029389603,
,4951,,4841.808105,,894,0.022054513,
,5081,,5452.314453,,895,0.073079011,
,4885,,4922.341797,,896,0.007644175,
,6280,,5907.77832,,897,0.059270968,
,3937,,5285.665039,,898,0.342561605,
,4894,,5098.57666,,899,0.041801524,
,6830,,6572.836426,,900,0.037652061,
,5794,,5563.60498,,901,0.039764415,
,5073,,6000.049805,,902,0.182741929,
,5334,,5682.981934,,903,0.065425934,
,5276,,5483.270508,,904,0.03928554,
,4447,,4319.453613,,905,0.028681445,
,4917,,4659.491211,,906,0.052371118,
,6298,,5764.873535,,907,0.084650121,
,5119,,5613.455078,,908,0.096592123,
,3998,,4083.415771,,909,0.021364625,
,6851,,6272.018066,,910,0.084510573,
,4258,,4414.861328,,911,0.036839203,
,7097,,6692.366211,,912,0.057014765,
,6032,,5874.142578,,913,0.026169997,
,5192,,5015.102539,,914,0.03407116,
,6806,,6333.538574,,915,0.06941837,
,6519,,6154.199219,,916,0.055959623,
,6522,,6303.95752,,917,0.033431843,
,5823,,5561.770508,,918,0.044861668,
,6537,,6292.32373,,919,0.037429443,
,7211,,6765.74707,,920,0.06174635,
,6291,,5910.569336,,921,0.060472209,
,6363,,5883.364746,,922,0.075378792,
,6059,,6479.557129,,923,0.06941032,
,6297,,5828.494629,,924,0.074401361,
,6930,,6910.642578,,925,0.002793279,
,7205,,7031.197754,,926,0.024122449,
,6684,,6181.405273,,927,0.075193705,
,7333,,7216.518066,,928,0.015884622,
,5239,,5371.934082,,929,0.025373942,
,7116,,6735.024902,,930,0.053537816,
,5579,,6172.192871,,931,0.106326021,
,5814,,5600.044922,,932,0.036799979,
,5774,,6172.464844,,933,0.069010191,
,8012,,7892.059082,,934,0.01497016,
,7366,,7322.144531,,935,0.00595377,
,4522,,5245.65918,,936,0.160030778,
,4216,,4173.866211,,937,0.009993783,
,4119,,4162.135254,,938,0.010472264,
,4525,,4324.082031,,939,0.044401761,
,7414,,7464.783203,,940,0.006849636,
,5222,,6060.34668,,941,0.160541302,
,4307,,4181.581055,,942,0.029119792,
,5459,,6177.710938,,943,0.131656153,
,2,,638.0875244,,944,318.0437622,
,6183,,6991.601563,,945,0.130778192,
,7179,,6745.566406,,946,0.060375205,
,4411,,4318.257324,,947,0.021025318,
,4154,,4547.572754,,948,0.094745487,
,6205,,6745.16748,,949,0.087053583,
,6045,,6717.363281,,950,0.111226349,
,5197,,4837.924805,,951,0.069092783,
,6283,,6114.383789,,952,0.026836895,
,4935,,4655.584961,,953,0.056619056,
,7115,,7085.471191,,954,0.004150219,
,6462,,6455.317871,,955,0.001034065,
,8112,,7422.152344,,956,0.085040392,
,4718,,5014.405273,,957,0.062824348,
,6850,,6566.523926,,958,0.041383368,
,7468,,7427.023438,,959,0.005486953,
,7963,,8800.500977,,960,0.105174052,
,7113,,6723.992676,,961,0.054689628,
,5866,,5658.461914,,962,0.035379831,
,4119,,4176.899414,,963,0.014056668,
,9374,,8552.576172,,964,0.087627889,
,6010,,5939.795898,,965,0.011681215,
,7175,,6717.434082,,966,0.063772253,
,5295,,5495.898926,,967,0.037941251,
,6070,,6082.767578,,968,0.00210339,
,4971,,4751.777832,,969,0.044100215,
,5422,,5546.893555,,970,0.023034591,
,7137,,6746.109863,,971,0.05476953,
,6236,,5710.991211,,972,0.084189992,
,4579,,4652.05957,,973,0.015955355,
,6370,,6467.919434,,974,0.015371968,
,3984,,4198.194824,,975,0.053763761,
,8263,,8034.187012,,976,0.027691273,
,4952,,5011.181152,,977,0.01195096,
,6292,,6183.132324,,978,0.017302555,
,6516,,6239.264648,,979,0.042470128,
,5899,,5876.744629,,980,0.003772736,
,4388,,4599.851563,,981,0.048279754,
,5626,,5337.388184,,982,0.051299647,
,6025,,6559.802246,,983,0.088763858,
,6581,,6327.495117,,984,0.038520724,
,6371,,6121.756836,,985,0.039121514,
,6688,,6944.463867,,986,0.03834687,
,3932,,3990.825928,,987,0.014960816,
,7898,,7476.435059,,988,0.053376164,
,6449,,6621.460938,,989,0.026742276,
,5158,,4803.910156,,990,0.068648671,
,6797,,6648.790527,,991,0.021805131,
,6279,,6066.555176,,992,0.033834181,
,4305,,4358.42041,,993,0.012408922,
,4540,,4455.208984,,994,0.018676435,
,6543,,6468.859375,,995,0.011331289,
,4703,,5584.002441,,996,0.187327757,
,4643,,4839.101563,,997,0.04223596,
,6152,,6019.205078,,998,0.02158565,
,4407,,5180.385742,,999,0.175490298,
,6515,,6347.859863,,1000,0.025654664,
,5713,,5838.722168,,1001,0.022006331,
,4434,,4770.837891,,1002,0.075967048,
,6786,,7674.600098,,1003,0.13094608,
,5338,,6110.465332,,1004,0.144710628,
,6508,,6414.802734,,1005,0.014320416,
,5450,,5816.40918,,1006,0.067231042,
,7499,,7279.382813,,1007,0.029286196,
,6258,,6089.469238,,1008,0.026930451,
,4184,,4605.683594,,1009,0.100784798,
,6318,,6776.586426,,1010,0.072584113,
,8655,,9073.642578,,1011,0.048370026,
,5139,,5085.459961,,1012,0.010418377,
,5295,,5324.952148,,1013,0.005656685,
,4106,,4084.906006,,1014,0.005137359,
,4448,,4395.731445,,1015,0.011751024,
,7054,,6632.102051,,1016,0.059809746,
,6300,,5929.025391,,1017,0.058884859,
,4780,,4985.867676,,1018,0.043068551,
,5630,,6120.371094,,1019,0.087099661,
,6453,,6591.358398,,1020,0.021440942,
,5887,,6242.451172,,1021,0.060379,
,6823,,6668.675781,,1022,0.022618235,
,5014,,4862.361328,,1023,0.030243054,
,4465,,4556.608887,,1024,0.020517108,
,6669,,6371.55957,,1025,0.044600454,
,5413,,5274.935547,,1026,0.025506088,
,5588,,5461.688965,,1027,0.022603979,
,7410,,8030.813477,,1028,0.083780496,
,6821,,6495.862305,,1029,0.04766716,
,4347,,4172.863281,,1030,0.040059057,
,5292,,5034.026367,,1031,0.048747852,
,5349,,5247.216797,,1032,0.019028455,
,5048,,5132.043457,,1033,0.016648862,
,4344,,4323.109375,,1034,0.004809076,
,7866,,7375.468262,,1035,0.062361014,
,7275,,7608.856934,,1036,0.045890987,
,7305,,7150.838867,,1037,0.021103509,
,6489,,6381.034668,,1038,0.016638208,
,5342,,6251.455566,,1039,0.170246269,
,6241,,6040.98877,,1040,0.032047946,
,5267,,5954.582031,,1041,0.130545288,
,4550,,4680.057129,,1042,0.028583984,
,5723,,6524.01123,,1043,0.139963521,
,5535,,6127.931641,,1044,0.107124054,
,4142,,4327.846191,,1045,0.044868709,
,7642,,7812.455566,,1046,0.022305099,
,5128,,5004.40625,,1047,0.024101745,
,5656,,6042.536133,,1048,0.0683409,
,7067,,6827.212891,,1049,0.033930538,
,6257,,5936.351074,,1050,0.051246432,
,8638,,8471.060547,,1051,0.01932617,
,5377,,5126.282227,,1052,0.046627817,
,7098,,6867.779297,,1053,0.032434588,
,6645,,6704.270996,,1054,0.008919638,
,3966,,4048.877441,,1055,0.020896985,
,4584,,4727.035156,,1056,0.031203132,
,6333,,6668.41748,,1057,0.052963442,
,8508,,8051.894531,,1058,0.053609011,
,5969,,6338.293457,,1059,0.061868564,
,7265,,6563.288574,,1060,0.096587946,
,5450,,5388.785645,,1061,0.011231992,
,6793,,6422.562988,,1062,0.054532167,
,5213,,4944.72168,,1063,0.051463326,
,6469,,6248.222168,,1064,0.034128587,
,4546,,4508.406738,,1065,0.008269525,
,5228,,5804.795898,,1066,0.110328213,
,4453,,5248.161133,,1067,0.178567512,
,6208,,5994.052734,,1068,0.034463155,
,6086,,5821.755859,,1069,0.04341836,
,5334,,5441.681641,,1070,0.020187784,
,4972,,5246.702148,,1071,0.055249829,
,7241,,7040.321777,,1072,0.027714159,
,5623,,6166.40625,,1073,0.096639916,
,4552,,5630.583496,,1074,0.236947165,
,5169,,4602.536133,,1075,0.109588676,
,5232,,5727.108887,,1076,0.094630903,
,5170,,6400.80957,,1077,0.238067615,
,5109,,5101.380859,,1078,0.001491317,
,5780,,6357.825684,,1079,0.099969841,
,6042,,6346.103516,,1080,0.050331598,
,4818,,4769.775391,,1081,0.010009259,
,6881,,6742.845703,,1082,0.020077648,
,7003,,6456.04541,,1083,0.078102897,
,4738,,4828.393555,,1084,0.01907842,
,6331,,6087.581543,,1085,0.038448659,
,5426,,6216.410645,,1086,0.145670963,
,8853,,8977.799805,,1087,0.014096894,
,6427,,6120.14502,,1088,0.047744668,
,6620,,6302.969727,,1089,0.047889769,
,6777,,6546.504395,,1090,0.034011451,
,4727,,5046.770508,,1091,0.067647664,
,6324,,5951.785645,,1092,0.058857425,
,4657,,4584.652832,,1093,0.015535145,
,4379,,4682.330078,,1094,0.069269257,
,5535,,5180.885254,,1095,0.063977371,
,4492,,4228.333496,,1096,0.058696906,
,3950,,4089.751465,,1097,0.035380118,
,6922,,6847.045898,,1098,0.010828388,
,5393,,5815.098633,,1099,0.078267872,
,4479,,4294.960938,,1100,0.04108932,
,6608,,6212.669434,,1101,0.059826054,
,4127,,4055.313965,,1102,0.017370011,
,4590,,4797.741699,,1103,0.045259629,
,4424,,4390.304199,,1104,0.007616591,
,6065,,5724.682617,,1105,0.056111687,
,4287,,4208.222168,,1106,0.018375981,
,6051,,6161.159668,,1107,0.0182052,
,5671,,5470.527344,,1108,0.035350495,
,4505,,4696.550293,,1109,0.042519488,
,7915,,7425.492188,,1110,0.061845586,
,4950,,5581.336914,,1111,0.127542811,
,4210,,4093.342285,,1112,0.027709671,
,5237,,5977.358887,,1113,0.141370801,
,4264,,4454.053223,,1114,0.044571581,
,6198,,6102.76709,,1115,0.015365103,
,4759,,4487.006836,,1116,0.057153428,
,6466,,6124.716797,,1117,0.052781194,
,6170,,5919.717285,,1118,0.040564459,
,5287,,5139.384277,,1119,0.027920507,
,5573,,6121.39502,,1120,0.098402121,
,6375,,6389.479492,,1121,0.002271293,
,5952,,6493.155762,,1122,0.090919987,
,5974,,6581.576172,,1123,0.10170341,
,6850,,6761.120605,,1124,0.012975094,
,6461,,6751.934082,,1125,0.045029265,
,7067,,7075.838379,,1126,0.001250655,
,5843,,6446.762695,,1127,0.103330942,
,6549,,6226.599609,,1128,0.04922895,
,6838,,6676.222168,,1129,0.023658648,
,5948,,5862.890625,,1130,0.014308906,
,4974,,4659.835938,,1131,0.063161251,
,6342,,6199.226563,,1132,0.022512368,
,6289,,6073.158203,,1133,0.034320527,
,6443,,6519.937988,,1134,0.01194133,
,6721,,6587.963379,,1135,0.019794171,
,6884,,6856.910645,,1136,0.003935118,
,6494,,6269.322754,,1137,0.034597666,
,7221,,6630.543945,,1138,0.081769292,
,6225,,5951.851563,,1139,0.043879267,
,6511,,6845.499512,,1140,0.051374522,
,6636,,6148.02002,,1141,0.073535259,
,6681,,6078.510254,,1142,0.090179576,
,6580,,6201.100586,,1143,0.057583498,
,4174,,4298.978516,,1144,0.029942146,
,6640,,6527.813965,,1145,0.016895487,
,5111,,5039.326172,,1146,0.014023445,
,4387,,4721.845215,,1147,0.076326696,
,5354,,4781.978516,,1148,0.106840023,
,5669,,6364.958496,,1149,0.122765655,
,7018,,6550.744629,,1150,0.066579563,
,7466,,7012.093262,,1151,0.060796509,
,5103,,4677.112305,,1152,0.083458298,
,3932,,4243.916992,,1153,0.079327821,
,4631,,4281.798828,,1154,0.075405133,
,5474,,5168.338379,,1155,0.055838805,
,4220,,4367.965332,,1156,0.035062875,
,5340,,4902.140625,,1157,0.081996138,
,5586,,6244.663086,,1158,0.117913191,
,4240,,4538.423828,,1159,0.070382978,
,5152,,4895.80957,,1160,0.049726403,
,3915,,4777.018066,,1161,0.220183414,
,5300,,5530.316406,,1162,0.043455926,
,4981,,5759.285156,,1163,0.156250784,
,6039,,5856.745605,,1164,0.030179565,
,6428,,6177.30957,,1165,0.038999756,
,6450,,7090.167969,,1166,0.099250848,
,6243,,6180.097168,,1167,0.010075738,
,5902,,5646.895996,,1168,0.043223315,
,4523,,4569.657715,,1169,0.010315657,
,5748,,6176.487305,,1170,0.07454546,
,6110,,5992.79834,,1171,0.019181941,
,5052,,4763.1875,,1172,0.057167953,
,7530,,7796.20166,,1173,0.035352146,
,5167,,4770.983887,,1174,0.076643335,
,5742,,6237.771484,,1175,0.086341255,
,5245,,5411.02002,,1176,0.031653007,
,6260,,6129.09668,,1177,0.020911074,
,5695,,6147.99707,,1178,0.079542945,
,5688,,5965.940918,,1179,0.048864437,
,6159,,6022.702148,,1180,0.022129867,
,5086,,5388.59375,,1181,0.059495429,
,7089,,6816.841797,,1182,0.038391621,
,6550,,6318.937012,,1183,0.035276792,
,4589,,4554.304199,,1184,0.007560645,
,6159,,6440.450195,,1185,0.045697385,
,4039,,4186.57373,,1186,0.036537195,
,8624,,8565.006836,,1187,0.00684058,
,5859,,6337.345215,,1188,0.081642808,
,6190,,6087.133789,,1189,0.016618128,
,6792,,5896.071289,,1190,0.13190941,
,6991,,6759.808105,,1191,0.033069932,
,5755,,5970.609375,,1192,0.037464705,
,5872,,6385.328125,,1193,0.08741964,
,4395,,4666.950684,,1194,0.061877289,
,6271,,5913.744629,,1195,0.056969442,
,7579,,7306.643555,,1196,0.03593567,
,4052,,4611.458984,,1197,0.138069838,
,5301,,5135.89209,,1198,0.031146559,
,5197,,6221.147949,,1199,0.19706522,
,6759,,6921.798828,,1200,0.02408623,
,7245,,7861.354492,,1201,0.085073084,
,6980,,6915.737305,,1202,0.00920669,
,6450,,6306.047363,,1203,0.022318238,
,6245,,7474.694824,,1204,0.196908699,
,4729,,4841.15332,,1205,0.023716075,
,4667,,4779.125,,1206,0.02402507,
,4892,,4968.722656,,1207,0.01568329,
